"","County","Date","Count","AgeGrp"
"2232","Anson","2020-07-17",0,"Ages 25-49"
"2233","Anson","2020-08-28",0,"Ages 25-49"
"2234","Anson","2020-04-29",0,"Ages 25-49"
"2235","Anson","2020-04-30",0,"Ages 25-49"
"2236","Anson","2020-05-01",0,"Ages 25-49"
"2237","Anson","2020-05-02",0,"Ages 25-49"
"2238","Anson","2020-09-03",0,"Ages 25-49"
"2239","Anson","2020-09-04",0,"Ages 25-49"
"2240","Anson","2020-09-05",0,"Ages 25-49"
"2241","Anson","2020-07-27",0,"Ages 25-49"
"2242","Anson","2020-05-03",0,"Ages 25-49"
"2243","Anson","2020-09-06",0,"Ages 25-49"
"2244","Anson","2020-09-07",0,"Ages 25-49"
"2245","Anson","2020-09-08",0,"Ages 25-49"
"2246","Anson","2020-06-20",0,"Ages 25-49"
"2247","Anson","2020-09-09",0,"Ages 25-49"
"2248","Anson","2020-09-10",0,"Ages 25-49"
"2249","Anson","2020-09-11",0,"Ages 25-49"
"2250","Anson","2020-05-11",0,"Ages 25-49"
"2251","Anson","2020-07-09",0,"Ages 25-49"
"2252","Anson","2020-07-10",0,"Ages 25-49"
"2253","Anson","2020-07-11",0,"Ages 25-49"
"2254","Anson","2020-05-15",0,"Ages 25-49"
"2255","Anson","2020-05-16",0,"Ages 25-49"
"2256","Anson","2020-05-17",0,"Ages 25-49"
"2257","Anson","2020-11-12",0,"Ages 25-49"
"2258","Anson","2020-07-01",0,"Ages 25-49"
"2259","Anson","2020-07-02",0,"Ages 25-49"
"2260","Anson","2020-07-03",0,"Ages 25-49"
"2261","Anson","2020-09-25",0,"Ages 25-49"
"2262","Anson","2020-09-26",0,"Ages 25-49"
"2263","Anson","2020-12-23",0,"Ages 25-49"
"2264","Anson","2020-05-10",0,"Ages 25-49"
"2265","Anson","2020-11-23",0,"Ages 25-49"
"2266","Anson","2020-11-24",0,"Ages 25-49"
"2267","Anson","2020-11-10",0,"Ages 25-49"
"2268","Anson","2020-11-11",0,"Ages 25-49"
"2269","Anson","2020-11-08",0,"Ages 25-49"
"2270","Anson","2020-07-18",0,"Ages 25-49"
"2271","Anson","2020-11-13",0,"Ages 25-49"
"2272","Anson","2020-11-18",0,"Ages 25-49"
"2273","Anson","2020-11-19",0,"Ages 25-49"
"2274","Anson","2020-05-27",0,"Ages 25-49"
"2275","Anson","2020-11-20",0,"Ages 25-49"
"2276","Anson","2020-05-09",0,"Ages 25-49"
"2277","Anson","2020-05-26",0,"Ages 25-49"
"2278","Anson","2020-05-06",0,"Ages 25-49"
"2279","Anson","2020-05-28",0,"Ages 25-49"
"2280","Anson","2020-11-25",0,"Ages 25-49"
"2281","Anson","2020-11-09",0,"Ages 25-49"
"2282","Anson","2020-07-04",0,"Ages 25-49"
"2283","Anson","2020-05-07",0,"Ages 25-49"
"2284","Anson","2020-05-04",0,"Ages 25-49"
"2285","Anson","2020-05-05",0,"Ages 25-49"
"2286","Anson","2020-09-27",0,"Ages 25-49"
"2287","Anson","2020-07-05",0,"Ages 25-49"
"2288","Anson","2020-05-08",0,"Ages 25-49"
"2289","Anson","2020-05-25",0,"Ages 25-49"
"2290","Anson","2020-05-21",0,"Ages 25-49"
"2291","Anson","2020-11-14",0,"Ages 25-49"
"2292","Anson","2020-07-06",0,"Ages 25-49"
"2293","Anson","2020-07-08",0,"Ages 25-49"
"2294","Anson","2020-07-07",0,"Ages 25-49"
"2295","Anson","2020-11-07",0,"Ages 25-49"
"2296","Anson","2020-05-23",0,"Ages 25-49"
"2297","Anson","2020-05-24",0,"Ages 25-49"
"2298","Anson","2020-11-06",0,"Ages 25-49"
"2299","Anson","2020-11-05",0,"Ages 25-49"
"2300","Anson","2020-07-15",0,"Ages 25-49"
"2301","Anson","2020-06-20",0,"Ages 50-64"
"2302","Anson","2020-12-08",0,"Ages 50-64"
"2303","Anson","2020-10-30",0,"Ages 50-64"
"2304","Anson","2020-10-27",0,"Ages 50-64"
"2305","Anson","2020-06-23",0,"Ages 50-64"
"2306","Anson","2020-11-02",0,"Ages 50-64"
"2307","Anson","2020-12-04",2,"Ages 50-64"
"2308","Anson","2020-12-05",0,"Ages 50-64"
"2309","Anson","2020-10-28",0,"Ages 50-64"
"2310","Anson","2020-11-05",0,"Ages 50-64"
"2311","Anson","2020-10-07",0,"Ages 50-64"
"2312","Anson","2020-12-09",0,"Ages 50-64"
"2313","Anson","2020-06-21",0,"Ages 50-64"
"2314","Anson","2020-06-22",0,"Ages 50-64"
"2315","Anson","2020-06-26",0,"Ages 50-64"
"2316","Anson","2020-11-03",0,"Ages 50-64"
"2317","Anson","2020-06-24",0,"Ages 50-64"
"2318","Anson","2020-11-01",0,"Ages 50-64"
"2319","Anson","2020-07-13",0,"Ages 50-64"
"2320","Anson","2020-10-17",0,"Ages 50-64"
"2321","Anson","2020-10-18",0,"Ages 50-64"
"2322","Anson","2020-12-06",0,"Ages 50-64"
"2323","Anson","2020-12-07",0,"Ages 50-64"
"2324","Anson","2020-10-21",0,"Ages 50-64"
"2325","Anson","2020-10-08",0,"Ages 50-64"
"2326","Anson","2020-10-10",0,"Ages 50-64"
"2327","Anson","2020-10-31",0,"Ages 50-64"
"2328","Anson","2020-10-12",0,"Ages 50-64"
"2329","Anson","2020-06-27",0,"Ages 50-64"
"2330","Anson","2020-11-04",0,"Ages 50-64"
"2331","Anson","2020-06-29",0,"Ages 50-64"
"2332","Anson","2020-10-16",0,"Ages 50-64"
"2333","Anson","2020-06-30",0,"Ages 50-64"
"2334","Anson","2020-11-06",0,"Ages 50-64"
"2335","Anson","2020-10-19",0,"Ages 50-64"
"2336","Anson","2020-10-20",0,"Ages 50-64"
"2337","Anson","2020-07-08",0,"Ages 50-64"
"2338","Anson","2020-10-22",0,"Ages 50-64"
"2339","Anson","2020-10-23",0,"Ages 50-64"
"2340","Anson","2020-10-24",0,"Ages 50-64"
"2341","Anson","2020-06-25",0,"Ages 50-64"
"2342","Anson","2020-10-13",0,"Ages 50-64"
"2343","Anson","2020-06-28",0,"Ages 50-64"
"2344","Anson","2020-10-15",0,"Ages 50-64"
"2345","Anson","2020-12-14",0,"Ages 50-64"
"2346","Anson","2020-12-28",0,"Ages 50-64"
"2347","Anson","2020-12-29",0,"Ages 50-64"
"2348","Anson","2020-11-19",0,"Ages 50-64"
"2349","Anson","2021-01-01",0,"Ages 50-64"
"2350","Anson","2020-11-21",0,"Ages 50-64"
"2351","Anson","2020-08-28",0,"Ages 50-64"
"2352","Anson","2020-08-29",0,"Ages 50-64"
"2353","Anson","2020-08-30",0,"Ages 50-64"
"2354","Anson","2020-10-11",0,"Ages 50-64"
"2355","Anson","2020-10-26",0,"Ages 50-64"
"2356","Anson","2020-12-12",0,"Ages 50-64"
"2357","Anson","2020-12-13",0,"Ages 50-64"
"2358","Anson","2020-11-30",0,"Ages 50-64"
"2359","Anson","2020-12-01",0,"Ages 50-64"
"2360","Anson","2020-12-02",0,"Ages 50-64"
"2361","Anson","2020-12-03",0,"Ages 50-64"
"2362","Anson","2020-03-29",0,"Ages 50-64"
"2363","Anson","2020-03-30",0,"Ages 50-64"
"2364","Anson","2020-03-31",0,"Ages 50-64"
"2365","Anson","2020-04-01",0,"Ages 50-64"
"2366","Anson","2020-04-02",0,"Ages 50-64"
"2367","Anson","2020-04-03",0,"Ages 50-64"
"2368","Anson","2020-11-27",0,"Ages 50-64"
"2369","Anson","2020-11-28",0,"Ages 50-64"
"2370","Anson","2020-11-29",0,"Ages 50-64"
"2371","Anson","2020-04-05",0,"Ages 50-64"
"2372","Anson","2020-04-06",0,"Ages 50-64"
"2373","Anson","2020-12-15",0,"Ages 50-64"
"2374","Anson","2020-07-01",0,"Ages 50-64"
"2375","Anson","2020-11-07",0,"Ages 50-64"
"2376","Anson","2020-11-08",0,"Ages 50-64"
"2377","Anson","2020-11-09",0,"Ages 50-64"
"2378","Anson","2020-07-09",0,"Ages 50-64"
"2379","Anson","2020-07-10",0,"Ages 50-64"
"2380","Anson","2020-07-11",0,"Ages 50-64"
"2381","Anson","2020-10-25",0,"Ages 50-64"
"2382","Anson","2020-12-11",0,"Ages 50-64"
"2383","Anson","2020-04-04",0,"Ages 50-64"
"2384","Anson","2020-11-18",0,"Ages 50-64"
"2385","Anson","2020-07-12",0,"Ages 50-64"
"2386","Anson","2020-04-20",0,"Ages 50-64"
"2387","Anson","2020-04-21",0,"Ages 50-64"
"2388","Anson","2020-12-30",0,"Ages 50-64"
"2389","Anson","2020-11-20",0,"Ages 50-64"
"2390","Anson","2020-08-27",0,"Ages 50-64"
"2391","Anson","2020-10-06",0,"Ages 50-64"
"2392","Anson","2020-06-03",0,"Ages 50-64"
"2393","Anson","2020-06-04",0,"Ages 50-64"
"2394","Anson","2020-06-05",0,"Ages 50-64"
"2395","Anson","2020-06-06",0,"Ages 50-64"
"2396","Anson","2020-06-07",0,"Ages 50-64"
"2397","Anson","2020-06-08",0,"Ages 50-64"
"2398","Anson","2020-10-14",0,"Ages 50-64"
"2399","Anson","2020-06-11",0,"Ages 50-64"
"2400","Anson","2020-06-12",0,"Ages 50-64"
"2401","Anson","2020-06-13",0,"Ages 50-64"
"2402","Anson","2020-06-14",0,"Ages 50-64"
"2403","Anson","2020-06-15",0,"Ages 50-64"
"2404","Anson","2020-06-16",0,"Ages 50-64"
"2405","Anson","2020-06-17",0,"Ages 50-64"
"2406","Anson","2020-06-18",0,"Ages 50-64"
"2407","Anson","2020-06-19",0,"Ages 50-64"
"2408","Anson","2020-12-10",0,"Ages 50-64"
"2409","Anson","2020-08-02",0,"Ages 50-64"
"2410","Anson","2020-09-14",0,"Ages 50-64"
"2411","Anson","2020-09-15",0,"Ages 50-64"
"2412","Anson","2020-09-16",0,"Ages 50-64"
"2413","Anson","2020-04-07",0,"Ages 50-64"
"2414","Anson","2020-12-16",0,"Ages 50-64"
"2415","Anson","2020-07-02",0,"Ages 50-64"
"2416","Anson","2020-07-03",0,"Ages 50-64"
"2417","Anson","2020-07-04",0,"Ages 50-64"
"2418","Anson","2020-11-10",0,"Ages 50-64"
"2419","Anson","2020-11-11",0,"Ages 50-64"
"2420","Anson","2020-11-12",0,"Ages 50-64"
"2421","Anson","2020-11-15",0,"Ages 50-64"
"2422","Anson","2020-11-16",0,"Ages 50-64"
"2423","Anson","2020-11-17",0,"Ages 50-64"
"2424","Anson","2020-11-14",0,"Ages 50-64"
"2425","Anson","2020-12-27",0,"Ages 50-64"
"2426","Anson","2020-09-29",0,"Ages 50-64"
"2427","Anson","2020-09-30",1,"Ages 50-64"
"2428","Anson","2020-04-22",0,"Ages 50-64"
"2429","Anson","2020-12-31",0,"Ages 50-64"
"2430","Anson","2020-07-14",0,"Ages 50-64"
"2431","Anson","2020-07-15",0,"Ages 50-64"
"2432","Anson","2020-11-22",0,"Ages 50-64"
"2433","Anson","2020-11-23",0,"Ages 50-64"
"2434","Anson","2020-11-24",0,"Ages 50-64"
"2435","Anson","2020-11-25",0,"Ages 50-64"
"2436","Anson","2020-11-26",0,"Ages 50-64"
"2437","Anson","2020-07-21",0,"Ages 50-64"
"2438","Anson","2020-07-22",0,"Ages 50-64"
"2439","Anson","2020-07-23",0,"Ages 50-64"
"2440","Anson","2020-07-24",0,"Ages 50-64"
"2441","Anson","2020-07-25",0,"Ages 50-64"
"2442","Anson","2020-07-26",0,"Ages 50-64"
"2443","Anson","2020-07-27",0,"Ages 50-64"
"2444","Anson","2020-07-28",0,"Ages 50-64"
"2445","Anson","2020-07-29",0,"Ages 50-64"
"2446","Anson","2020-07-30",0,"Ages 50-64"
"2447","Anson","2020-07-31",0,"Ages 50-64"
"2448","Anson","2020-08-01",0,"Ages 50-64"
"2449","Anson","2020-05-10",0,"Ages 50-64"
"2450","Anson","2020-11-13",0,"Ages 50-64"
"2451","Anson","2020-08-03",0,"Ages 50-64"
"2452","Anson","2020-08-04",0,"Ages 50-64"
"2453","Anson","2020-08-05",0,"Ages 50-64"
"2454","Anson","2020-04-08",0,"Ages 50-64"
"2455","Anson","2020-04-09",0,"Ages 50-64"
"2456","Anson","2020-12-17",1,"Ages 50-64"
"2457","Anson","2020-12-18",0,"Ages 50-64"
"2458","Anson","2020-07-05",0,"Ages 50-64"
"2459","Anson","2020-07-06",0,"Ages 50-64"
"2460","Anson","2020-07-07",0,"Ages 50-64"
"2461","Anson","2020-12-22",0,"Ages 50-64"
"2462","Anson","2020-12-23",1,"Ages 50-64"
"2463","Anson","2020-09-01",0,"Ages 50-64"
"2464","Anson","2020-12-26",0,"Ages 50-64"
"2465","Anson","2020-04-19",0,"Ages 50-64"
"2466","Anson","2020-08-18",0,"Ages 50-64"
"2467","Anson","2020-08-19",0,"Ages 50-64"
"2468","Anson","2020-10-01",0,"Ages 50-64"
"2469","Anson","2020-04-23",0,"Ages 50-64"
"2470","Anson","2020-04-24",0,"Ages 50-64"
"2471","Anson","2020-04-25",0,"Ages 50-64"
"2472","Anson","2020-04-26",0,"Ages 50-64"
"2473","Anson","2020-04-27",0,"Ages 50-64"
"2474","Anson","2020-04-28",0,"Ages 50-64"
"2475","Anson","2020-08-31",0,"Ages 50-64"
"2476","Anson","2020-05-09",0,"Ages 50-64"
"2477","Anson","2020-09-02",0,"Ages 50-64"
"2478","Anson","2020-09-03",0,"Ages 50-64"
"2479","Anson","2020-09-05",0,"Ages 50-64"
"2480","Anson","2020-09-06",0,"Ages 50-64"
"2481","Anson","2020-09-07",0,"Ages 50-64"
"2482","Anson","2020-09-08",0,"Ages 50-64"
"2483","Anson","2020-09-09",0,"Ages 50-64"
"2484","Anson","2020-09-10",0,"Ages 50-64"
"2485","Anson","2020-09-11",0,"Ages 50-64"
"2486","Anson","2020-09-12",0,"Ages 50-64"
"2487","Anson","2020-09-13",0,"Ages 50-64"
"2488","Anson","2020-05-08",0,"Ages 50-64"
"2489","Anson","2020-08-14",0,"Ages 50-64"
"2490","Anson","2020-12-24",0,"Ages 50-64"
"2491","Anson","2020-05-11",0,"Ages 50-64"
"2492","Anson","2020-05-12",0,"Ages 50-64"
"2493","Anson","2020-05-13",0,"Ages 50-64"
"2494","Anson","2020-08-06",0,"Ages 50-64"
"2495","Anson","2020-08-07",0,"Ages 50-64"
"2496","Anson","2020-08-08",0,"Ages 50-64"
"2497","Anson","2020-08-09",0,"Ages 50-64"
"2498","Anson","2020-12-19",0,"Ages 50-64"
"2499","Anson","2020-12-20",0,"Ages 50-64"
"2500","Anson","2020-12-21",0,"Ages 50-64"
"2501","Anson","2020-08-13",0,"Ages 50-64"
"2502","Anson","2020-07-18",0,"Ages 50-64"
"2503","Anson","2020-07-19",0,"Ages 50-64"
"2504","Anson","2020-12-25",0,"Ages 50-64"
"2505","Anson","2020-08-17",0,"Ages 50-64"
"2506","Anson","2020-09-28",0,"Ages 50-64"
"2507","Anson","2020-05-27",0,"Ages 50-64"
"2508","Anson","2020-08-20",0,"Ages 50-64"
"2509","Anson","2020-08-21",0,"Ages 50-64"
"2510","Anson","2020-05-31",0,"Ages 50-64"
"2511","Anson","2020-06-01",0,"Ages 50-64"
"2512","Anson","2020-06-02",0,"Ages 50-64"
"2513","Anson","2020-10-05",0,"Ages 50-64"
"2514","Anson","2020-07-17",0,"Ages 50-64"
"2515","Anson","2020-04-12",0,"Ages 50-64"
"2516","Anson","2020-04-13",0,"Ages 50-64"
"2517","Anson","2020-07-20",0,"Ages 50-64"
"2518","Anson","2020-05-01",0,"Ages 50-64"
"2519","Anson","2020-06-09",0,"Ages 50-64"
"2520","Anson","2020-06-10",0,"Ages 50-64"
"2521","Anson","2020-04-18",0,"Ages 50-64"
"2522","Anson","2020-05-28",0,"Ages 50-64"
"2523","Anson","2020-05-03",0,"Ages 50-64"
"2524","Anson","2020-05-04",0,"Ages 50-64"
"2525","Anson","2020-05-05",0,"Ages 50-64"
"2526","Anson","2020-05-06",0,"Ages 50-64"
"2527","Anson","2020-05-07",0,"Ages 50-64"
"2528","Anson","2020-08-26",0,"Ages 50-64"
"2529","Anson","2020-09-21",0,"Ages 50-64"
"2530","Anson","2020-08-15",0,"Ages 50-64"
"2531","Anson","2020-08-16",0,"Ages 50-64"
"2532","Anson","2020-09-27",0,"Ages 50-64"
"2533","Anson","2020-04-17",0,"Ages 50-64"
"2534","Anson","2020-09-04",0,"Ages 50-64"
"2535","Anson","2020-05-26",0,"Ages 50-64"
"2536","Anson","2020-09-17",0,"Ages 50-64"
"2537","Anson","2020-09-18",0,"Ages 50-64"
"2538","Anson","2020-08-10",0,"Ages 50-64"
"2539","Anson","2020-08-11",0,"Ages 50-64"
"2540","Anson","2020-08-12",0,"Ages 50-64"
"2541","Anson","2020-04-11",0,"Ages 50-64"
"2542","Anson","2020-09-20",0,"Ages 50-64"
"2543","Anson","2020-04-29",0,"Ages 50-64"
"2544","Anson","2020-04-30",0,"Ages 50-64"
"2545","Anson","2020-04-15",0,"Ages 50-64"
"2546","Anson","2020-05-02",0,"Ages 50-64"
"2547","Anson","2020-05-25",0,"Ages 50-64"
"2548","Anson","2020-09-26",0,"Ages 50-64"
"2549","Anson","2020-05-29",0,"Ages 50-64"
"2550","Anson","2020-08-22",0,"Ages 50-64"
"2551","Anson","2020-08-23",0,"Ages 50-64"
"2552","Anson","2020-08-24",0,"Ages 50-64"
"2553","Anson","2020-07-16",0,"Ages 50-64"
"2554","Anson","2020-08-25",0,"Ages 50-64"
"2555","Anson","2020-10-04",0,"Ages 50-64"
"2556","Anson","2020-09-22",0,"Ages 50-64"
"2557","Anson","2020-04-14",0,"Ages 50-64"
"2558","Anson","2020-09-23",0,"Ages 50-64"
"2559","Anson","2020-04-16",0,"Ages 50-64"
"2560","Anson","2020-09-25",0,"Ages 50-64"
"2561","Anson","2020-05-21",0,"Ages 50-64"
"2562","Anson","2020-05-24",0,"Ages 50-64"
"2563","Anson","2020-05-23",0,"Ages 50-64"
"2564","Anson","2020-05-14",0,"Ages 50-64"
"2565","Anson","2020-05-15",0,"Ages 50-64"
"2566","Anson","2020-04-10",0,"Ages 50-64"
"2567","Anson","2020-09-19",0,"Ages 50-64"
"2568","Anson","2020-09-24",0,"Ages 50-64"
"2569","Anson","2020-05-17",0,"Ages 50-64"
"2570","Anson","2020-05-18",0,"Ages 50-64"
"2571","Anson","2020-05-22",0,"Ages 50-64"
"2572","Anson","2020-05-20",0,"Ages 50-64"
"2573","Anson","2020-10-02",0,"Ages 50-64"
"2574","Anson","2020-10-03",0,"Ages 50-64"
"2575","Anson","2020-05-30",0,"Ages 50-64"
"2576","Anson","2020-05-16",0,"Ages 50-64"
"2577","Anson","2020-05-19",0,"Ages 50-64"
"2578","Anson","2020-08-29",0,"Ages 65-74"
"2579","Anson","2020-11-15",0,"Ages 65-74"
"2580","Anson","2020-12-26",0,"Ages 65-74"
"2581","Anson","2020-07-07",0,"Ages 65-74"
"2582","Anson","2020-07-12",0,"Ages 65-74"
"2583","Anson","2020-06-25",0,"Ages 65-74"
"2584","Anson","2020-06-26",0,"Ages 65-74"
"2585","Anson","2020-06-27",0,"Ages 65-74"
"2586","Anson","2020-12-27",0,"Ages 65-74"
"2587","Anson","2020-07-01",0,"Ages 65-74"
"2588","Anson","2020-08-27",0,"Ages 65-74"
"2589","Anson","2020-08-28",0,"Ages 65-74"
"2590","Anson","2020-12-30",2,"Ages 65-74"
"2591","Anson","2020-12-31",0,"Ages 65-74"
"2592","Anson","2020-04-02",0,"Ages 65-74"
"2593","Anson","2020-04-03",0,"Ages 65-74"
"2594","Anson","2020-04-04",0,"Ages 65-74"
"2595","Anson","2020-06-23",0,"Ages 65-74"
"2596","Anson","2020-07-20",0,"Ages 65-74"
"2597","Anson","2020-07-21",0,"Ages 65-74"
"2598","Anson","2020-12-25",0,"Ages 65-74"
"2599","Anson","2020-11-12",0,"Ages 65-74"
"2600","Anson","2020-11-13",0,"Ages 65-74"
"2601","Anson","2020-07-02",0,"Ages 65-74"
"2602","Anson","2020-12-29",0,"Ages 65-74"
"2603","Anson","2020-03-30",0,"Ages 65-74"
"2604","Anson","2020-03-31",0,"Ages 65-74"
"2605","Anson","2020-04-01",0,"Ages 65-74"
"2606","Anson","2020-06-20",0,"Ages 65-74"
"2607","Anson","2020-06-21",0,"Ages 65-74"
"2608","Anson","2020-06-22",0,"Ages 65-74"
"2609","Anson","2020-08-02",0,"Ages 65-74"
"2610","Anson","2020-06-24",0,"Ages 65-74"
"2611","Anson","2020-10-27",0,"Ages 65-74"
"2612","Anson","2020-10-28",0,"Ages 65-74"
"2613","Anson","2020-06-28",0,"Ages 65-74"
"2614","Anson","2020-12-28",0,"Ages 65-74"
"2615","Anson","2020-06-30",0,"Ages 65-74"
"2616","Anson","2020-07-03",0,"Ages 65-74"
"2617","Anson","2020-07-04",0,"Ages 65-74"
"2618","Anson","2020-07-05",0,"Ages 65-74"
"2619","Anson","2020-07-08",0,"Ages 65-74"
"2620","Anson","2020-07-09",0,"Ages 65-74"
"2621","Anson","2020-07-10",0,"Ages 65-74"
"2622","Anson","2020-11-09",0,"Ages 65-74"
"2623","Anson","2020-11-10",0,"Ages 65-74"
"2624","Anson","2020-07-11",0,"Ages 65-74"
"2625","Anson","2020-08-17",0,"Ages 65-74"
"2626","Anson","2020-04-20",0,"Ages 65-74"
"2627","Anson","2020-06-29",0,"Ages 65-74"
"2628","Anson","2020-11-16",0,"Ages 65-74"
"2629","Anson","2020-07-13",0,"Ages 65-74"
"2630","Anson","2020-07-14",0,"Ages 65-74"
"2631","Anson","2020-07-15",0,"Ages 65-74"
"2632","Anson","2021-01-01",0,"Ages 65-74"
"2633","Anson","2020-08-30",0,"Ages 65-74"
"2634","Anson","2020-04-28",0,"Ages 65-74"
"2635","Anson","2020-08-31",0,"Ages 65-74"
"2636","Anson","2020-09-01",0,"Ages 65-74"
"2637","Anson","2020-09-02",0,"Ages 65-74"
"2638","Anson","2020-07-22",0,"Ages 65-74"
"2639","Anson","2020-07-23",0,"Ages 65-74"
"2640","Anson","2020-04-21",0,"Ages 65-74"
"2641","Anson","2020-07-25",0,"Ages 65-74"
"2642","Anson","2020-03-29",0,"Ages 65-74"
"2643","Anson","2020-07-27",0,"Ages 65-74"
"2644","Anson","2020-07-28",0,"Ages 65-74"
"2645","Anson","2020-07-29",0,"Ages 65-74"
"2646","Anson","2020-07-30",0,"Ages 65-74"
"2647","Anson","2020-07-31",0,"Ages 65-74"
"2648","Anson","2020-08-01",0,"Ages 65-74"
"2649","Anson","2020-06-19",0,"Ages 65-74"
"2650","Anson","2020-08-03",0,"Ages 65-74"
"2651","Anson","2020-04-05",0,"Ages 65-74"
"2652","Anson","2020-04-06",0,"Ages 65-74"
"2653","Anson","2020-10-30",0,"Ages 65-74"
"2654","Anson","2020-10-31",0,"Ages 65-74"
"2655","Anson","2020-11-01",0,"Ages 65-74"
"2656","Anson","2020-11-03",0,"Ages 65-74"
"2657","Anson","2020-11-04",0,"Ages 65-74"
"2658","Anson","2020-11-05",0,"Ages 65-74"
"2659","Anson","2020-11-06",0,"Ages 65-74"
"2660","Anson","2020-07-06",0,"Ages 65-74"
"2661","Anson","2020-11-08",0,"Ages 65-74"
"2662","Anson","2020-04-16",0,"Ages 65-74"
"2663","Anson","2020-04-17",0,"Ages 65-74"
"2664","Anson","2020-11-11",0,"Ages 65-74"
"2665","Anson","2020-09-25",0,"Ages 65-74"
"2666","Anson","2020-08-18",0,"Ages 65-74"
"2667","Anson","2020-08-19",0,"Ages 65-74"
"2668","Anson","2020-04-22",0,"Ages 65-74"
"2669","Anson","2020-04-23",0,"Ages 65-74"
"2670","Anson","2020-04-24",0,"Ages 65-74"
"2671","Anson","2020-04-25",0,"Ages 65-74"
"2672","Anson","2020-04-26",0,"Ages 65-74"
"2673","Anson","2020-04-27",0,"Ages 65-74"
"2674","Anson","2020-07-17",0,"Ages 65-74"
"2675","Anson","2020-07-18",0,"Ages 65-74"
"2676","Anson","2020-07-19",0,"Ages 65-74"
"2677","Anson","2020-11-24",0,"Ages 65-74"
"2678","Anson","2020-11-25",0,"Ages 65-74"
"2679","Anson","2020-11-26",0,"Ages 65-74"
"2680","Anson","2020-07-24",0,"Ages 65-74"
"2681","Anson","2020-06-11",0,"Ages 65-74"
"2682","Anson","2020-07-26",0,"Ages 65-74"
"2683","Anson","2020-06-13",0,"Ages 65-74"
"2684","Anson","2020-06-14",0,"Ages 65-74"
"2685","Anson","2020-06-15",0,"Ages 65-74"
"2686","Anson","2020-06-16",0,"Ages 65-74"
"2687","Anson","2020-06-17",0,"Ages 65-74"
"2688","Anson","2020-06-18",0,"Ages 65-74"
"2689","Anson","2020-12-06",0,"Ages 65-74"
"2690","Anson","2020-10-22",0,"Ages 65-74"
"2691","Anson","2020-10-23",0,"Ages 65-74"
"2692","Anson","2020-10-24",0,"Ages 65-74"
"2693","Anson","2020-10-25",0,"Ages 65-74"
"2694","Anson","2020-10-26",0,"Ages 65-74"
"2695","Anson","2020-08-07",0,"Ages 65-74"
"2696","Anson","2020-11-02",0,"Ages 65-74"
"2697","Anson","2020-08-09",0,"Ages 65-74"
"2698","Anson","2020-08-10",0,"Ages 65-74"
"2699","Anson","2020-08-11",0,"Ages 65-74"
"2700","Anson","2020-08-12",0,"Ages 65-74"
"2701","Anson","2020-11-07",0,"Ages 65-74"
"2702","Anson","2020-08-14",0,"Ages 65-74"
"2703","Anson","2020-08-15",0,"Ages 65-74"
"2704","Anson","2020-08-16",0,"Ages 65-74"
"2705","Anson","2020-12-21",0,"Ages 65-74"
"2706","Anson","2020-09-26",0,"Ages 65-74"
"2707","Anson","2020-09-27",0,"Ages 65-74"
"2708","Anson","2020-08-20",0,"Ages 65-74"
"2709","Anson","2020-08-21",0,"Ages 65-74"
"2710","Anson","2020-11-17",0,"Ages 65-74"
"2711","Anson","2020-11-18",0,"Ages 65-74"
"2712","Anson","2020-11-19",0,"Ages 65-74"
"2713","Anson","2020-07-16",0,"Ages 65-74"
"2714","Anson","2020-08-26",0,"Ages 65-74"
"2715","Anson","2020-10-05",0,"Ages 65-74"
"2716","Anson","2020-04-29",0,"Ages 65-74"
"2717","Anson","2020-04-30",0,"Ages 65-74"
"2718","Anson","2020-05-01",0,"Ages 65-74"
"2719","Anson","2020-05-02",0,"Ages 65-74"
"2720","Anson","2020-11-27",0,"Ages 65-74"
"2721","Anson","2020-11-28",0,"Ages 65-74"
"2722","Anson","2020-06-12",0,"Ages 65-74"
"2723","Anson","2020-11-30",0,"Ages 65-74"
"2724","Anson","2020-12-01",0,"Ages 65-74"
"2725","Anson","2020-12-02",0,"Ages 65-74"
"2726","Anson","2020-12-03",0,"Ages 65-74"
"2727","Anson","2020-12-04",0,"Ages 65-74"
"2728","Anson","2020-12-05",0,"Ages 65-74"
"2729","Anson","2020-09-12",0,"Ages 65-74"
"2730","Anson","2020-12-07",0,"Ages 65-74"
"2731","Anson","2020-12-08",0,"Ages 65-74"
"2732","Anson","2020-08-04",0,"Ages 65-74"
"2733","Anson","2020-08-05",0,"Ages 65-74"
"2734","Anson","2020-08-06",0,"Ages 65-74"
"2735","Anson","2020-12-11",0,"Ages 65-74"
"2736","Anson","2020-08-08",0,"Ages 65-74"
"2737","Anson","2020-12-13",0,"Ages 65-74"
"2738","Anson","2020-12-14",0,"Ages 65-74"
"2739","Anson","2020-12-15",0,"Ages 65-74"
"2740","Anson","2020-12-16",0,"Ages 65-74"
"2741","Anson","2020-08-13",0,"Ages 65-74"
"2742","Anson","2020-12-18",0,"Ages 65-74"
"2743","Anson","2020-12-19",0,"Ages 65-74"
"2744","Anson","2020-12-20",0,"Ages 65-74"
"2745","Anson","2020-09-24",0,"Ages 65-74"
"2746","Anson","2020-12-22",0,"Ages 65-74"
"2747","Anson","2020-12-23",2,"Ages 65-74"
"2748","Anson","2020-12-24",0,"Ages 65-74"
